2024-03-20 10:37:31,789 INFO    StreamThr :2135166 [internal.py:wandb_internal():86] W&B internal server running at pid: 2135166, started at: 2024-03-20 10:37:31.789422
2024-03-20 10:37:32,427 DEBUG   HandlerThread:2135166 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-91-generic-x86_64-with-glibc2.31', 'python': '3.10.13', 'heartbeatAt': '2024-03-20T02:37:32.422256', 'startedAt': '2024-03-20T02:37:31.785796', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/liqing/MORL/Metro-Line/metro.py', 'codePathLocal': 'metro.py', 'codePath': 'metro.py', 'git': {'remote': 'git@github.com:NicoleZlq/Metro-Line.git', 'commit': 'bdbb46f2ec1d87b3c5012070d39b1605fca40df5'}, 'email': 'um.zhangliqing@gmail.com', 'root': '/home/liqing/MORL/Metro-Line', 'host': 'lambda-dual', 'username': 'liqing', 'executable': '/home/liqing/anaconda3/envs/morl/bin/python', 'cpu_count': 24, 'cpu_count_logical': 48, 'cpu_freq': {'current': 4.045875, 'min': 2200.0, 'max': 3800.0}, 'cpu_freq_per_core': [{'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 4.046, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 4.047, 'min': 2200.0, 'max': 3800.0}, {'current': 4.046, 'min': 2200.0, 'max': 3800.0}, {'current': 4.046, 'min': 2200.0, 'max': 3800.0}, {'current': 4.046, 'min': 2200.0, 'max': 3800.0}, {'current': 4.046, 'min': 2200.0, 'max': 3800.0}, {'current': 4.046, 'min': 2200.0, 'max': 3800.0}, {'current': 4.047, 'min': 2200.0, 'max': 3800.0}, {'current': 4.046, 'min': 2200.0, 'max': 3800.0}, {'current': 4.046, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 4.043, 'min': 2200.0, 'max': 3800.0}, {'current': 4.043, 'min': 2200.0, 'max': 3800.0}, {'current': 4.043, 'min': 2200.0, 'max': 3800.0}, {'current': 4.045, 'min': 2200.0, 'max': 3800.0}, {'current': 4.045, 'min': 2200.0, 'max': 3800.0}, {'current': 4.045, 'min': 2200.0, 'max': 3800.0}, {'current': 4.048, 'min': 2200.0, 'max': 3800.0}, {'current': 4.048, 'min': 2200.0, 'max': 3800.0}, {'current': 4.048, 'min': 2200.0, 'max': 3800.0}, {'current': 4.047, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 4.046, 'min': 2200.0, 'max': 3800.0}, {'current': 4.046, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 4.046, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 4.047, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 4.046, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 4.048, 'min': 2200.0, 'max': 3800.0}, {'current': 3.8, 'min': 2200.0, 'max': 3800.0}, {'current': 4.048, 'min': 2200.0, 'max': 3800.0}], 'disk': {'/': {'total': 1832.2072448730469, 'used': 157.6601791381836}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 125.63375473022461}}
2024-03-20 10:37:32,427 INFO    HandlerThread:2135166 [system_monitor.py:probe():224] Finished collecting system info
2024-03-20 10:37:32,427 INFO    HandlerThread:2135166 [system_monitor.py:probe():227] Publishing system info
2024-03-20 10:37:32,427 DEBUG   HandlerThread:2135166 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-03-20 10:37:32,427 DEBUG   HandlerThread:2135166 [system_info.py:_save_pip():68] Saving pip packages done
2024-03-20 10:37:32,427 DEBUG   HandlerThread:2135166 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-03-20 10:37:33,303 INFO    Thread-12 :2135166 [dir_watcher.py:_on_file_created():271] file/dir created: /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/conda-environment.yaml
2024-03-20 10:37:33,303 INFO    Thread-12 :2135166 [dir_watcher.py:_on_file_created():271] file/dir created: /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/requirements.txt
2024-03-20 10:37:36,627 DEBUG   HandlerThread:2135166 [system_info.py:_save_conda():87] Saving conda packages done
2024-03-20 10:37:36,627 INFO    HandlerThread:2135166 [system_monitor.py:probe():229] Finished publishing system info
2024-03-20 10:37:36,631 DEBUG   SenderThread:2135166 [sender.py:send():382] send: files
2024-03-20 10:37:36,631 INFO    SenderThread:2135166 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2024-03-20 10:37:36,635 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 10:37:36,635 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: stop_status
2024-03-20 10:37:36,637 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 10:37:36,969 DEBUG   SenderThread:2135166 [sender.py:send():382] send: telemetry
2024-03-20 10:37:36,970 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 10:37:37,302 INFO    Thread-12 :2135166 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/conda-environment.yaml
2024-03-20 10:37:37,303 INFO    Thread-12 :2135166 [dir_watcher.py:_on_file_created():271] file/dir created: /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/wandb-metadata.json
2024-03-20 10:37:37,444 INFO    wandb-upload_0:2135166 [upload_job.py:push():131] Uploaded file /tmp/tmpj9pr1v3owandb/nhot9oym-wandb-metadata.json
2024-03-20 10:37:38,303 INFO    Thread-12 :2135166 [dir_watcher.py:_on_file_created():271] file/dir created: /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/output.log
2024-03-20 10:37:38,339 DEBUG   SenderThread:2135166 [sender.py:send():382] send: exit
2024-03-20 10:37:38,339 INFO    SenderThread:2135166 [sender.py:send_exit():589] handling exit code: 0
2024-03-20 10:37:38,339 INFO    SenderThread:2135166 [sender.py:send_exit():591] handling runtime: 5
2024-03-20 10:37:38,340 INFO    SenderThread:2135166 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-03-20 10:37:38,340 INFO    SenderThread:2135166 [sender.py:send_exit():597] send defer
2024-03-20 10:37:38,340 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: defer
2024-03-20 10:37:38,341 INFO    HandlerThread:2135166 [handler.py:handle_request_defer():172] handle defer: 0
2024-03-20 10:37:38,341 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: defer
2024-03-20 10:37:38,341 INFO    SenderThread:2135166 [sender.py:send_request_defer():613] handle sender defer: 0
2024-03-20 10:37:38,341 INFO    SenderThread:2135166 [sender.py:transition_state():617] send defer: 1
2024-03-20 10:37:38,341 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: defer
2024-03-20 10:37:38,341 INFO    HandlerThread:2135166 [handler.py:handle_request_defer():172] handle defer: 1
2024-03-20 10:37:38,341 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: defer
2024-03-20 10:37:38,341 INFO    SenderThread:2135166 [sender.py:send_request_defer():613] handle sender defer: 1
2024-03-20 10:37:38,341 INFO    SenderThread:2135166 [sender.py:transition_state():617] send defer: 2
2024-03-20 10:37:38,341 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: defer
2024-03-20 10:37:38,341 INFO    HandlerThread:2135166 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-20 10:37:38,341 INFO    HandlerThread:2135166 [system_monitor.py:finish():203] Stopping system monitor
2024-03-20 10:37:38,341 DEBUG   SystemMonitor:2135166 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-20 10:37:38,342 DEBUG   SystemMonitor:2135166 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-20 10:37:38,342 INFO    HandlerThread:2135166 [interfaces.py:finish():202] Joined cpu monitor
2024-03-20 10:37:38,342 DEBUG   SystemMonitor:2135166 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-20 10:37:38,342 INFO    HandlerThread:2135166 [interfaces.py:finish():202] Joined disk monitor
2024-03-20 10:37:38,458 INFO    HandlerThread:2135166 [interfaces.py:finish():202] Joined gpu monitor
2024-03-20 10:37:38,458 INFO    HandlerThread:2135166 [interfaces.py:finish():202] Joined memory monitor
2024-03-20 10:37:38,458 INFO    HandlerThread:2135166 [interfaces.py:finish():202] Joined network monitor
2024-03-20 10:37:38,459 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: defer
2024-03-20 10:37:38,459 INFO    SenderThread:2135166 [sender.py:send_request_defer():613] handle sender defer: 2
2024-03-20 10:37:38,459 INFO    SenderThread:2135166 [sender.py:transition_state():617] send defer: 3
2024-03-20 10:37:38,459 DEBUG   SenderThread:2135166 [sender.py:send():382] send: stats
2024-03-20 10:37:38,459 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: defer
2024-03-20 10:37:38,459 INFO    HandlerThread:2135166 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-20 10:37:38,459 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: defer
2024-03-20 10:37:38,459 INFO    SenderThread:2135166 [sender.py:send_request_defer():613] handle sender defer: 3
2024-03-20 10:37:38,459 INFO    SenderThread:2135166 [sender.py:transition_state():617] send defer: 4
2024-03-20 10:37:38,459 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: defer
2024-03-20 10:37:38,459 INFO    HandlerThread:2135166 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-20 10:37:38,459 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: defer
2024-03-20 10:37:38,459 INFO    SenderThread:2135166 [sender.py:send_request_defer():613] handle sender defer: 4
2024-03-20 10:37:38,459 INFO    SenderThread:2135166 [sender.py:transition_state():617] send defer: 5
2024-03-20 10:37:38,460 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: defer
2024-03-20 10:37:38,460 INFO    HandlerThread:2135166 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-20 10:37:38,460 DEBUG   SenderThread:2135166 [sender.py:send():382] send: summary
2024-03-20 10:37:38,460 INFO    SenderThread:2135166 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-03-20 10:37:38,460 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: defer
2024-03-20 10:37:38,460 INFO    SenderThread:2135166 [sender.py:send_request_defer():613] handle sender defer: 5
2024-03-20 10:37:38,460 INFO    SenderThread:2135166 [sender.py:transition_state():617] send defer: 6
2024-03-20 10:37:38,460 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: defer
2024-03-20 10:37:38,460 INFO    HandlerThread:2135166 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-20 10:37:38,460 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: defer
2024-03-20 10:37:38,460 INFO    SenderThread:2135166 [sender.py:send_request_defer():613] handle sender defer: 6
2024-03-20 10:37:38,464 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 10:37:38,689 INFO    SenderThread:2135166 [sender.py:transition_state():617] send defer: 7
2024-03-20 10:37:38,689 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: defer
2024-03-20 10:37:38,689 INFO    HandlerThread:2135166 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-20 10:37:38,690 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: defer
2024-03-20 10:37:38,690 INFO    SenderThread:2135166 [sender.py:send_request_defer():613] handle sender defer: 7
2024-03-20 10:37:39,303 INFO    Thread-12 :2135166 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/config.yaml
2024-03-20 10:37:39,304 INFO    Thread-12 :2135166 [dir_watcher.py:_on_file_created():271] file/dir created: /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/wandb-summary.json
2024-03-20 10:37:39,339 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 10:37:40,299 INFO    SenderThread:2135166 [sender.py:transition_state():617] send defer: 8
2024-03-20 10:37:40,299 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 10:37:40,299 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: defer
2024-03-20 10:37:40,299 INFO    HandlerThread:2135166 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-20 10:37:40,299 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: defer
2024-03-20 10:37:40,299 INFO    SenderThread:2135166 [sender.py:send_request_defer():613] handle sender defer: 8
2024-03-20 10:37:40,299 INFO    SenderThread:2135166 [job_builder.py:build():298] Attempting to build job artifact
2024-03-20 10:37:40,300 INFO    SenderThread:2135166 [job_builder.py:_get_source_type():428] is repo sourced job
2024-03-20 10:37:40,304 INFO    Thread-12 :2135166 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/output.log
2024-03-20 10:37:40,315 INFO    SenderThread:2135166 [job_builder.py:build():404] adding wandb-job metadata file
2024-03-20 10:37:40,321 INFO    SenderThread:2135166 [sender.py:transition_state():617] send defer: 9
2024-03-20 10:37:40,322 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: defer
2024-03-20 10:37:40,322 DEBUG   SenderThread:2135166 [sender.py:send():382] send: artifact
2024-03-20 10:37:40,322 INFO    HandlerThread:2135166 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-20 10:37:40,339 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 10:37:41,753 INFO    wandb-upload_1:2135166 [upload_job.py:push():86] Skipped uploading /home/liqing/.local/share/wandb/artifacts/staging/tmp152sj0sv
2024-03-20 10:37:42,170 INFO    wandb-upload_0:2135166 [upload_job.py:push():89] Uploaded file /home/liqing/.local/share/wandb/artifacts/staging/tmpzp_eqfhw
2024-03-20 10:37:43,469 INFO    SenderThread:2135166 [sender.py:send_artifact():1470] sent artifact job-git_github.com_NicoleZlq_Metro-Line.git_metro.py - {'id': 'QXJ0aWZhY3Q6NzYzNTUyNzYx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzNDgxNjkyMw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzYyODY2MjIy', 'versionIndex': 18}}}
2024-03-20 10:37:43,469 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: defer
2024-03-20 10:37:43,469 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 10:37:43,469 INFO    SenderThread:2135166 [sender.py:send_request_defer():613] handle sender defer: 9
2024-03-20 10:37:43,470 INFO    SenderThread:2135166 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-20 10:37:44,305 INFO    SenderThread:2135166 [dir_watcher.py:finish():388] scan: /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files
2024-03-20 10:37:44,305 INFO    SenderThread:2135166 [dir_watcher.py:finish():402] scan save: /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/wandb-summary.json wandb-summary.json
2024-03-20 10:37:44,305 INFO    SenderThread:2135166 [dir_watcher.py:finish():402] scan save: /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/config.yaml config.yaml
2024-03-20 10:37:44,305 INFO    SenderThread:2135166 [dir_watcher.py:finish():402] scan save: /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/wandb-metadata.json wandb-metadata.json
2024-03-20 10:37:44,305 INFO    SenderThread:2135166 [dir_watcher.py:finish():402] scan save: /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/conda-environment.yaml conda-environment.yaml
2024-03-20 10:37:44,305 INFO    SenderThread:2135166 [dir_watcher.py:finish():402] scan save: /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/output.log output.log
2024-03-20 10:37:44,309 INFO    SenderThread:2135166 [dir_watcher.py:finish():402] scan save: /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/requirements.txt requirements.txt
2024-03-20 10:37:44,309 INFO    SenderThread:2135166 [sender.py:transition_state():617] send defer: 10
2024-03-20 10:37:44,314 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 10:37:44,316 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: defer
2024-03-20 10:37:44,316 INFO    HandlerThread:2135166 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-20 10:37:44,316 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: defer
2024-03-20 10:37:44,316 INFO    SenderThread:2135166 [sender.py:send_request_defer():613] handle sender defer: 10
2024-03-20 10:37:44,316 INFO    SenderThread:2135166 [file_pusher.py:finish():175] shutting down file pusher
2024-03-20 10:37:44,804 INFO    wandb-upload_0:2135166 [upload_job.py:push():131] Uploaded file /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/config.yaml
2024-03-20 10:37:44,870 INFO    wandb-upload_1:2135166 [upload_job.py:push():131] Uploaded file /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/wandb-summary.json
2024-03-20 10:37:44,986 INFO    wandb-upload_3:2135166 [upload_job.py:push():131] Uploaded file /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/output.log
2024-03-20 10:37:44,994 INFO    wandb-upload_4:2135166 [upload_job.py:push():131] Uploaded file /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/requirements.txt
2024-03-20 10:37:45,014 INFO    wandb-upload_2:2135166 [upload_job.py:push():131] Uploaded file /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/files/conda-environment.yaml
2024-03-20 10:37:45,215 INFO    Thread-11 (_thread_body):2135166 [sender.py:transition_state():617] send defer: 11
2024-03-20 10:37:45,215 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: defer
2024-03-20 10:37:45,215 INFO    HandlerThread:2135166 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-20 10:37:45,215 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: defer
2024-03-20 10:37:45,215 INFO    SenderThread:2135166 [sender.py:send_request_defer():613] handle sender defer: 11
2024-03-20 10:37:45,215 INFO    SenderThread:2135166 [file_pusher.py:join():181] waiting for file pusher
2024-03-20 10:37:45,215 INFO    SenderThread:2135166 [sender.py:transition_state():617] send defer: 12
2024-03-20 10:37:45,216 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: defer
2024-03-20 10:37:45,216 INFO    HandlerThread:2135166 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-20 10:37:45,216 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: defer
2024-03-20 10:37:45,216 INFO    SenderThread:2135166 [sender.py:send_request_defer():613] handle sender defer: 12
2024-03-20 10:37:45,216 INFO    SenderThread:2135166 [file_stream.py:finish():595] file stream finish called
2024-03-20 10:37:45,340 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: keepalive
2024-03-20 10:37:45,419 INFO    SenderThread:2135166 [file_stream.py:finish():599] file stream finish is done
2024-03-20 10:37:45,419 INFO    SenderThread:2135166 [sender.py:transition_state():617] send defer: 13
2024-03-20 10:37:45,419 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: defer
2024-03-20 10:37:45,419 INFO    HandlerThread:2135166 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-20 10:37:45,419 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: defer
2024-03-20 10:37:45,419 INFO    SenderThread:2135166 [sender.py:send_request_defer():613] handle sender defer: 13
2024-03-20 10:37:45,419 INFO    SenderThread:2135166 [sender.py:transition_state():617] send defer: 14
2024-03-20 10:37:45,419 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: defer
2024-03-20 10:37:45,420 INFO    HandlerThread:2135166 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-20 10:37:45,420 DEBUG   SenderThread:2135166 [sender.py:send():382] send: final
2024-03-20 10:37:45,420 DEBUG   SenderThread:2135166 [sender.py:send():382] send: footer
2024-03-20 10:37:45,420 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: defer
2024-03-20 10:37:45,420 INFO    SenderThread:2135166 [sender.py:send_request_defer():613] handle sender defer: 14
2024-03-20 10:37:45,420 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 10:37:45,421 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 10:37:45,421 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: server_info
2024-03-20 10:37:45,421 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: server_info
2024-03-20 10:37:45,422 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: get_summary
2024-03-20 10:37:45,423 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-20 10:37:45,423 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 10:37:45,423 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: job_info
2024-03-20 10:37:45,613 DEBUG   SenderThread:2135166 [sender.py:send_request():409] send_request: job_info
2024-03-20 10:37:45,613 INFO    MainThread:2135166 [wandb_run.py:_footer_history_summary_info():3837] rendering history
2024-03-20 10:37:45,614 INFO    MainThread:2135166 [wandb_run.py:_footer_history_summary_info():3869] rendering summary
2024-03-20 10:37:45,614 INFO    MainThread:2135166 [wandb_run.py:_footer_sync_info():3796] logging synced files
2024-03-20 10:37:45,614 DEBUG   HandlerThread:2135166 [handler.py:handle_request():146] handle_request: shutdown
2024-03-20 10:37:45,614 INFO    HandlerThread:2135166 [handler.py:finish():866] shutting down handler
2024-03-20 10:37:46,423 INFO    WriterThread:2135166 [datastore.py:close():294] close: /home/liqing/MORL/Metro-Line/wandb/run-20240320_103731-wa2rdz6r/run-wa2rdz6r.wandb
2024-03-20 10:37:46,613 INFO    SenderThread:2135166 [sender.py:finish():1548] shutting down sender
2024-03-20 10:37:46,613 INFO    SenderThread:2135166 [file_pusher.py:finish():175] shutting down file pusher
2024-03-20 10:37:46,614 INFO    SenderThread:2135166 [file_pusher.py:join():181] waiting for file pusher
